test_id,q1_degree,q2_degree,intersection_count
403843,24,17,9
33791,3,1,0
33796,9,1,0
78377,9,3,0
337814,18,3,0
118533,9,61,1
78985,8,61,5
79163,1,61,0
110274,16,61,11
144697,3,61,0
168776,18,61,8
321859,5,61,1
224683,9,1,0
33804,1,1,0
33805,2,1,0
33815,4,12,1
76462,3,12,0
305405,1,12,0
319382,2,12,0
99355,4,3,2
317392,4,1,0
33818,1,1,0
33820,1,1,0
33853,1,1,0
33861,1,8,0
252995,2,8,0
33863,3,4,2
335290,2,4,1
33868,1,4,0
183419,3,4,2
33881,1,1,0
33883,3,1,0
33884,2,2,0
33892,3,17,2
66009,1,17,0
335780,26,17,7
253824,2,17,0
358076,3,17,1
34265,3,21,2
84885,4,21,2
167384,4,21,2
184142,5,21,2
230760,1,21,0
33902,1,1,0
33907,4,1,0
33909,19,19,17
242900,23,19,18
263275,19,19,17
184630,19,18,17
42118,23,18,17
155549,19,18,17
363670,19,22,18
386566,23,22,20
127336,21,22,20
33913,4,4,3
33920,1,1,0
33942,1,1,0
33947,1,1,0
33949,7,4,3
142128,7,8,6
84372,5,8,3
33951,3,1,0
33952,2,2,0
33953,2,2,0
33966,2,2,0
33976,2,2,0
33997,1,1,0
34017,1,1,0
34025,2,3,0
34030,1,1,0
34032,1,1,0
34042,1,1,0
34044,7,5,4
107027,5,5,4
157789,7,12,6
169853,7,7,4
34051,5,6,4
358711,5,6,4
34052,1,1,0
34061,2,1,0
34062,5,2,0
130013,5,2,0
34063,1,1,0
34071,1,1,0
34079,1,1,0
34084,4,3,2
209258,8,3,2
34096,1,1,0
34108,2,2,1
34110,3,2,1
34111,2,2,0
34116,2,1,0
34118,1,1,0
34123,2,3,1
34129,12,13,11
149208,13,13,10
34138,5,2,1
312561,3,2,1
65140,5,3,2
34150,1,2,0
34153,1,1,0
34155,11,9,6
274406,11,10,6
242739,2,10,1
34156,1,1,0
34173,13,1,0
179535,13,2,0
270777,13,1,0
34176,1,1,0
34183,1,1,0
34187,2,2,0
255462,2,2,0
34188,4,2,1
34190,5,3,2
394284,5,5,4
34200,12,17,7
274678,9,17,6
126377,10,17,7
34201,50,25,24
318072,50,41,25
34204,1,2,0
34205,1,1,0
34216,21,18,16
299139,23,18,17
288825,21,21,19
199453,20,21,19
326773,21,21,19
66718,20,21,19
159793,18,21,13
223332,14,21,10
169474,19,21,17
240128,19,21,17
34221,6,9,5
34223,1,1,0
34226,13,8,3
298427,26,8,6
34227,1,1,0
34228,1,1,0
34229,2,1,0
34239,1,1,0
34243,1,1,0
34246,3,3,2
34250,3,2,1
115528,2,2,1
34254,1,1,0
34255,2,4,1
315964,2,5,1
34261,1,1,0
34263,3,1,0
34264,2,3,1
34270,1,1,0
34272,1,1,0
34273,1,1,0
34274,8,15,7
141369,9,15,7
288078,31,15,1
34279,1,1,0
34297,2,1,0
34306,1,2,0
34312,1,1,0
34313,1,2,0
34316,1,4,0
34327,1,1,0
34335,1,3,0
34359,1,1,0
34361,1,1,0
34406,1,1,0
34409,11,7,5
77702,11,6,4
280413,4,6,3
276750,11,7,6
290105,11,7,6
295934,11,9,6
162301,7,9,5
195561,4,9,2
34414,1,1,0
34420,1,1,0
34421,2,2,1
34426,1,1,0
34431,2,2,1
34434,7,7,5
140842,7,7,5
34439,1,1,0
34445,1,1,0
34449,1,1,0
34467,3,5,2
34469,1,1,0
34474,1,1,0
34495,3,4,0
154664,2,4,0
195089,3,4,0
359701,3,1,0
34498,2,1,0
34506,1,1,0
34511,3,4,2
34515,11,15,8
250043,12,15,7
180933,1,15,0
300352,10,15,8
34520,1,1,0
34529,2,1,0
34532,1,7,0
102147,11,7,0
34543,1,1,0
34552,4,3,2
116883,4,4,2
34554,4,4,3
302645,4,4,3
34559,1,5,0
274098,1,5,0
34565,1,1,0
201276,18,33,12
232297,24,33,20
34571,1,2,0
34574,1,1,0
34580,1,2,0
34585,6,6,3
80026,5,6,2
399498,6,5,3
124842,5,5,3
34586,1,2,0
34600,1,1,0
34603,2,1,0
34605,10,9,4
246470,7,9,4
34607,2,1,0
34609,1,1,0
34610,1,1,0
34618,2,1,0
34627,4,7,2
168758,4,7,2
34629,2,2,1
354184,3,2,1
34631,1,1,0
34650,1,1,0
34654,4,3,2
34656,1,1,0
34660,1,1,0
34663,2,1,0
34669,2,1,0
34671,1,2,0
34681,5,1,0
160605,5,1,0
34682,2,2,1
34694,12,9,7
101133,9,9,8
334997,7,9,4
355763,8,9,6
391661,12,3,2
34696,2,1,0
34699,3,3,2
34700,1,3,0
34703,3,3,0
34722,1,1,0
34732,2,3,0
34745,1,1,0
34755,9,1,0
238337,9,1,0
34756,2,9,0
34764,3,7,2
34777,1,1,0
34780,12,9,7
34785,10,11,9
174191,10,11,9
264241,11,11,9
202265,10,10,9
255364,13,10,9
34789,1,1,0
34791,2,1,0
34795,1,1,0
34800,2,2,0
34802,1,2,0
34803,3,3,1
34812,1,1,0
34821,5,1,0
93177,5,1,0
34823,1,1,0
34826,2,2,0
34835,3,3,2
263507,3,3,2
34842,1,1,0
34846,1,1,0
34847,2,15,0
34850,11,5,4
78384,6,5,4
34851,1,1,0
34856,2,1,0
34868,3,4,2
342019,3,4,2
34869,5,5,3
41271,7,5,2
34881,1,2,0
34886,1,1,0
34888,2,4,0
34894,1,3,0
34896,1,1,0
34897,3,29,1
113899,1,29,0
144063,4,29,2
242984,5,29,1
267564,3,29,1
34922,4,2,0
34923,2,4,1
34932,1,2,0
34941,11,10,7
104237,8,10,6
210067,10,10,9
346585,11,9,6
169292,5,9,4
34949,1,1,0
34965,4,4,3
137328,4,4,3
34978,3,1,0
34988,3,1,0
55241,3,1,0
34989,1,1,0
34991,19,37,17
79705,19,5,1
242297,19,17,15
297647,31,17,16
34993,6,4,2
201844,6,4,3
35007,3,1,0
35012,1,2,0
35018,1,1,0
35021,1,1,0
35030,9,9,8
326103,9,9,8
236984,9,9,8
256173,9,10,8
95278,9,10,8
251450,9,10,8
350706,9,9,8
35040,1,1,0
35042,1,1,0
35043,1,1,0
35045,1,1,0
35057,1,1,0
35058,3,1,0
35063,7,6,5
348166,9,6,4
35066,1,1,0
35070,14,13,12
162325,14,13,11
404265,21,13,11
35075,1,1,0
35086,1,1,0
35087,1,1,0
35090,1,1,0
35091,4,3,1
35093,1,5,0
35098,3,1,0
35105,3,3,2
295325,4,3,2
35109,18,11,9
291161,25,11,6
235301,18,24,16
359054,18,27,14
35110,1,1,0
35111,3,2,1
195772,3,2,1
35113,1,1,0
35128,4,6,0
35132,1,1,0
35133,1,1,0
35134,1,1,0
35141,1,2,0
35150,16,9,7
68998,16,14,11
104334,12,14,11
306898,13,14,11
160191,9,14,7
364081,9,14,7
308839,16,9,7
79666,9,9,6
312701,16,9,8
317534,16,8,7
282150,9,8,7
35154,1,1,0
35156,1,8,0
35162,2,6,0
35163,3,2,1
373553,3,1,0
35172,1,4,0
35174,2,7,1
77112,3,7,0
35175,4,6,0
35176,1,2,0
35177,1,18,0
37186,2,18,0
185881,2,18,0
286574,3,18,0
317211,1,18,0
341372,2,18,0
388836,1,18,0
35179,1,1,0
35181,2,1,0
35189,2,1,0
35199,1,1,0
35206,1,1,0
35207,3,1,0
35209,1,1,0
35213,13,13,11
328329,12,13,10
306377,11,13,10
229086,13,14,12
336629,13,11,10
322321,11,11,9
350921,11,13,8
129939,10,13,8
273569,7,13,0
35220,1,2,0
35225,5,6,4
35228,1,1,0
35229,1,1,0
35231,1,1,0
35233,2,1,0
35234,1,1,0
35238,6,5,1
141121,6,2,0
35240,9,7,3
90738,9,11,4
35241,2,6,0
92785,1,6,0
35245,3,3,2
35251,2,1,0
35258,1,1,0
35262,2,1,0
35270,2,1,0
35271,3,1,0
35280,1,1,0
35284,1,1,0
35288,1,23,0
48552,1,23,0
65672,1,23,0
92938,4,23,2
364937,6,23,0
35298,20,37,14
132946,19,37,14
148117,1,37,0
164949,13,37,12
193658,2,37,0
224927,3,37,0
315013,1,37,0
340005,1,37,0
347728,1,37,0
223743,20,18,14
273537,16,18,10
35303,2,2,1
103966,3,2,1
35304,3,1,0
35312,1,1,0
35313,1,1,0
35314,6,1,0
35316,1,1,0
35317,1,1,0
35319,1,1,0
35320,1,2,0
367212,1,2,0
35327,1,1,0
35337,1,1,0
35345,2,1,0
35347,1,1,0
35348,3,1,0
35349,3,3,1
35357,1,1,0
35359,1,1,0
35360,1,1,0
35366,2,1,0
35367,1,1,0
35371,1,1,0
35380,5,7,2
140717,2,7,1
35382,11,5,2
35384,2,2,0
35386,1,1,0
35387,1,7,0
309804,12,7,2
35394,12,2,0
57175,12,3,0
158502,12,3,1
93274,12,3,0
105813,12,1,0
270813,12,2,0
282411,12,3,0
391185,8,3,1
35396,1,1,0
35405,1,1,0
35415,1,1,0
35416,1,2,0
35420,2,1,0
35424,3,1,0
35426,1,1,0
35430,3,1,0
35435,1,1,0
35449,7,2,0
197515,7,1,0
199467,7,5,0
292755,1,5,0
368126,7,2,0
35467,14,15,6
52805,15,15,7
163793,9,15,7
313790,10,15,6
95373,14,14,2
35468,1,1,0
35473,1,1,0
35480,1,1,0
35494,2,1,0
35504,2,1,0
105523,28,25,24
306707,30,25,24
240781,28,25,24
347311,28,28,27
35517,1,1,0
35520,7,2,1
174633,7,1,0
35522,2,1,0
35525,3,3,0
35526,1,1,0
35530,1,1,0
35541,1,2,0
35544,2,3,1
35552,1,2,0
35553,1,1,0
35556,1,1,0
35559,3,4,2
182658,3,4,2
35562,1,1,0
35564,4,5,2
399268,3,5,2
35568,2,2,1
35571,1,1,0
35577,1,1,0
35582,2,2,1
35583,1,1,0
35585,2,1,0
35591,1,1,0
35597,1,3,0
35600,1,1,0
35606,1,1,0
35608,1,2,0
35612,1,1,0
35620,1,1,0
35627,2,1,0
35632,1,1,0
35633,3,3,1
35641,1,1,0
35644,2,2,1
35646,1,1,0
35660,1,1,0
35662,2,1,0
223569,2,1,0
35663,2,1,0
35669,3,1,0
35670,1,3,0
35679,2,1,0
35681,2,1,0
35687,17,18,14
37936,20,18,17
171361,16,18,15
298667,13,18,10
305514,17,6,4
330638,20,6,4
35689,1,1,0
35690,1,1,0
35691,1,1,0
35696,3,1,0
35697,1,1,0
35698,1,1,0
35703,3,1,0
35711,1,1,0
35718,4,1,0
328111,4,1,0
35725,1,2,0
35734,2,1,0
35737,1,1,0
35742,1,1,0
35746,4,1,0
35754,4,5,0
294322,14,5,2
35760,2,1,0
35763,3,1,0
125285,29,27,24
168470,29,24,19
220273,29,14,3
223355,9,14,7
323322,28,14,3
360933,29,24,20
325081,29,24,21
234289,15,24,14
378252,29,12,11
181251,11,12,10
35766,3,4,2
316767,4,4,3
35771,1,1,0
35774,1,1,0
35784,4,4,3
35786,2,1,0
35787,1,1,0
35793,1,2,0
35800,1,1,0
35803,2,2,0
35810,3,3,0
35812,1,1,0
335071,22,24,18
355067,26,24,23
35815,1,1,0
35817,1,1,0
35820,2,1,0
35829,6,6,4
314832,4,6,3
346152,5,6,4
35832,1,3,0
35835,1,1,0
35841,17,12,10
178873,1,12,0
384253,13,12,10
380703,17,13,12
305695,11,13,10
324304,13,13,12
35844,1,1,0
35869,2,1,0
35873,1,1,0
35876,1,1,0
35887,5,5,1
217114,4,5,1
35889,2,2,0
35897,1,2,0
35900,1,1,0
35915,1,1,0
35916,5,7,4
35923,1,1,0
35924,3,1,0
35925,22,23,21
254210,23,23,22
141141,22,22,21
396375,22,22,21
273325,22,22,21
222580,23,22,21
121796,22,22,21
137614,22,22,21
35934,2,1,0
35936,8,2,0
335851,8,1,0
386334,8,2,0
35944,1,1,0
35954,1,1,0
35961,16,24,14
296815,27,24,18
331232,15,24,14
35963,2,2,0
35978,3,4,1
232228,5,4,2
35981,8,1,0
222443,8,1,0
120702,12,7,6
157147,6,7,4
35984,1,1,0
35990,1,1,0
35995,1,2,0
36008,10,2,1
102357,10,1,0
36017,8,1,0
36018,3,2,0
36019,1,1,0
36027,3,1,0
36034,1,2,0
179922,2,2,0
36045,3,2,0
36055,5,6,4
36058,1,1,0
36059,1,1,0
36060,3,2,0
36064,1,1,0
143402,14,14,13
80735,14,14,13
108938,14,14,13
169715,14,14,13
187834,13,14,12
131369,14,14,13
187616,13,14,12
332484,14,14,13
36084,1,1,0
36105,2,1,0
36109,14,14,7
341405,8,14,5
121176,14,11,6
36118,1,1,0
36127,1,1,0
36158,6,4,3
36159,2,4,0
282314,3,4,0
36162,1,1,0
36167,3,1,0
36170,1,1,0
36172,2,1,0
116106,2,2,0
36181,1,1,0
36182,21,27,16
36859,12,27,8
367149,27,27,20
278116,5,27,4
36185,4,4,3
286579,4,5,1
324141,4,3,2
36192,1,1,0
36197,8,12,7
188755,8,12,6
398798,8,12,6
36201,5,7,3
253610,4,7,3
36217,5,3,2
36222,4,4,3
36228,1,2,0
188162,1,2,0
36233,2,1,0
36238,2,1,0
36239,1,1,0
36250,1,1,0
36251,3,7,2
36252,1,2,0
133306,1,2,0
36256,1,2,0
36276,1,1,0
36283,1,1,0
36303,1,1,0
36311,1,5,0
101265,9,5,0
36312,1,1,0
36317,1,1,0
36320,1,1,0
36323,1,1,0
36325,9,1,0
143575,9,1,0
36326,3,2,1
36329,1,1,0
36332,1,2,0
36333,20,21,18
189832,5,21,3
252989,20,21,19
86958,14,21,13
368031,21,21,18
216661,21,21,20
123060,41,21,18
260349,20,20,18
119448,21,20,18
361033,20,21,19
56869,14,21,13
128122,21,21,19
36335,1,1,0
36338,1,1,0
36350,2,1,0
36352,5,4,2
36357,4,4,2
88987,4,1,0
36360,1,1,0
36368,1,1,0
36371,1,1,0
36376,1,1,0
36380,2,1,0
36385,1,1,0
36391,1,1,0
36394,2,1,0
36400,2,5,1
123350,2,5,1
36402,1,1,0
36407,1,2,0
36408,2,1,0
130527,2,1,0
36411,1,1,0
36412,2,2,1
36415,13,8,6
137781,8,8,6
36416,5,1,0
36419,2,4,1
36421,1,1,0
36426,2,1,0
36429,1,1,0
36438,1,1,0
36445,2,3,0
68461,25,6,4
36451,1,1,0
36452,2,1,0
149523,2,1,0
36456,4,3,1
36463,7,1,0
36474,6,6,5
357384,6,6,5
36486,6,2,0
231880,2,2,0
282152,6,4,0
36490,2,2,1
36501,10,7,5
341028,6,7,2
146090,10,6,5
261548,10,9,7
167154,6,9,5
195501,6,9,5
289912,10,6,2
321913,10,1,0
36510,3,2,1
36518,2,1,0
36521,1,1,0
36524,3,3,2
192083,3,3,2
300562,3,3,2
36532,2,1,0
36533,1,1,0
36534,1,1,0
36535,1,1,0
36538,2,1,0
36539,1,1,0
36546,1,1,0
36548,13,12,11
123914,14,12,11
36551,1,1,0
36552,1,1,0
36556,1,2,0
36557,3,1,0
36572,1,1,0
36574,6,6,5
36578,1,4,0
36582,1,1,0
36583,2,3,0
36585,1,1,0
36587,2,1,0
36597,1,1,0
36599,1,1,0
36602,1,1,0
36607,1,1,0
36608,6,6,5
239559,6,6,5
293605,6,6,5
36612,1,7,0
264616,2,7,0
36617,1,1,0
36620,1,1,0
36626,1,1,0
36639,1,1,0
36640,2,1,0
36645,2,1,0
36646,1,1,0
36648,7,5,2
36651,1,1,0
36654,2,3,1
36655,1,1,0
36663,1,1,0
36669,2,1,0
36672,1,1,0
36673,1,1,0
36674,1,1,0
113444,25,25,24
260601,22,25,16
143810,25,24,23
160817,25,9,6
285927,24,9,6
347122,7,9,2
36679,1,1,0
36680,1,1,0
36688,1,1,0
36693,3,2,1
36700,2,5,0
36705,1,1,0
36717,1,1,0
36720,3,2,0
229249,6,2,0
248622,3,2,0
36725,2,1,0
40181,32,9,7
160086,17,9,6
253672,161,9,8
89399,32,25,24
152942,42,25,23
148578,32,32,20
48537,6,32,4
121607,22,32,13
125910,42,32,20
213954,161,32,23
103860,21,32,12
297795,32,30,26
315844,32,30,18
265186,30,30,26
36752,7,1,0
72623,7,1,0
295240,7,1,0
36756,2,4,1
387575,3,4,2
402058,4,4,3
36761,1,1,0
36764,1,1,0
36769,12,10,6
88571,12,3,0
134365,12,8,7
325947,12,8,5
384880,10,8,5
36774,1,1,0
36778,1,2,0
36788,1,6,0
36797,1,1,0
36803,22,20,18
49145,21,20,17
256162,23,20,18
85804,20,20,16
380230,21,20,18
164466,22,18,17
348845,22,9,8
36807,2,1,0
36813,1,1,0
36814,1,2,0
36818,1,1,0
36822,2,1,0
36831,1,6,0
36832,3,3,1
151032,3,2,1
36842,1,1,0
36846,1,1,0
36848,2,1,0
36857,1,5,0
321659,9,10,8
373188,9,10,8
36870,28,26,23
57018,13,26,6
88503,28,18,13
92554,28,21,15
202574,26,21,13
106784,28,21,16
201038,18,21,9
148826,28,22,16
53122,21,22,13
364962,8,22,6
163888,4,22,3
155730,28,17,13
214373,28,17,13
190682,19,17,12
126675,35,17,12
201675,19,17,12
211856,16,17,6
324329,28,18,17
371516,25,18,16
36872,1,2,0
36873,4,1,0
36876,10,14,9
160228,11,14,10
205400,12,14,11
239281,11,14,10
36884,1,1,0
36889,1,1,0
36890,1,1,0
36901,1,1,0
36907,2,2,0
36913,2,2,1
329953,2,2,1
36914,1,1,0
36915,1,2,0
36925,2,1,0
359686,2,1,0
36939,1,1,0
36950,1,1,0
36957,2,1,0
36963,1,1,0
36964,1,1,0
36968,2,1,0
36982,1,1,0
36983,4,2,0
389845,2,2,0
36985,1,1,0
36988,2,2,0
381092,2,1,0
36993,5,2,0
317053,5,1,0
36995,1,1,0
37004,13,13,11
401454,13,13,11
285407,19,13,11
40378,13,12,11
401336,13,12,11
152291,12,12,11
290705,13,19,12
401807,12,19,11
308048,13,13,12
249209,13,13,12
282589,13,13,12
37012,6,6,5
37016,1,1,0
37017,2,2,0
60335,1,2,0
37019,2,1,0
37021,1,1,0
37026,1,1,0
37027,3,3,2
37032,1,1,0
37033,7,1,0
37036,1,1,0
37038,2,3,0
37044,2,1,0
37053,1,1,0
37058,1,1,0
37073,3,2,1
37088,1,4,0
37092,12,13,11
398712,12,12,11
54037,13,12,11
399896,12,12,11
37094,2,2,0
37095,3,2,0
37102,1,1,0
37110,4,1,0
221423,4,7,0
128146,1,7,0
294422,4,1,0
37133,4,1,0
37135,2,1,0
37136,1,1,0
37144,1,1,0
37159,1,2,0
37167,14,8,7
153053,15,8,7
111380,14,8,7
287259,15,8,7
154646,11,8,7
357942,14,43,12
80232,10,43,9
101572,1,43,0
112180,1,43,0
135543,2,43,0
162214,1,43,0
164915,8,43,6
165591,13,43,12
250885,1,43,0
280086,10,43,9
313802,13,43,12
322608,1,43,0
37168,2,3,1
37178,1,3,0
37187,2,1,0
37188,1,2,0
37196,1,1,0
37198,3,2,1
37199,1,1,0
37202,1,1,0
37203,4,1,0
37206,7,6,4
37208,12,4,2
327654,12,7,4
37215,2,1,0
37219,2,2,1
37220,1,1,0
37221,9,20,4
198737,3,20,0
231802,1,20,0
168005,9,11,7
391470,7,11,4
37222,3,1,0
37224,1,1,0
37232,2,1,0
37234,1,1,0
37241,1,1,0
37244,3,4,1
216851,2,4,1
37266,1,1,0
37268,2,1,0
37273,1,1,0
37282,1,1,0
37285,1,1,0
37294,1,1,0
37297,1,2,0
37299,1,2,0
37301,1,2,0
37305,1,1,0
37308,1,2,0
37309,1,1,0
37310,1,1,0
37326,1,2,0
37334,1,2,0
37335,1,1,0
37345,1,1,0
37359,2,1,0
37363,3,4,1
324230,5,4,3
145746,3,2,0
37364,3,1,0
303155,3,1,0
37367,1,1,0
37377,4,1,0
220439,4,1,0
37381,5,1,0
37382,1,1,0
37387,1,3,0
37401,1,2,0
37407,1,2,0
37410,2,5,1
37411,1,1,0
37412,2,2,0
37418,1,2,0
37419,1,1,0
37421,3,2,0
37423,3,2,1
37428,3,1,0
139778,3,1,0
37433,1,1,0
37434,2,1,0
37450,2,2,1
37457,1,1,0
37458,1,1,0
37478,1,2,0
37493,14,14,5
256995,8,14,6
40123,14,12,7
37499,2,1,0
37501,4,4,3
175832,4,4,3
69711,4,4,3
37502,1,1,0
37505,1,8,0
37506,3,4,2
91194,4,4,3
37511,1,2,0
37516,2,1,0
37522,6,1,0
37526,1,1,0
37527,1,1,0
37531,1,1,0
37532,1,1,0
37533,1,1,0
37539,1,1,0
37543,3,1,0
282770,4,3,0
37557,2,4,0
262013,5,4,0
37563,3,1,0
37565,1,1,0
37567,1,1,0
37586,1,1,0
37587,4,1,0
189610,4,1,0
210981,4,1,0
37591,1,1,0
37606,1,1,0
37607,3,1,0
37610,4,1,0
37617,1,1,0
37628,1,1,0
37629,4,3,1
37630,1,1,0
37631,1,1,0
37639,1,11,0
108418,8,11,6
309945,3,11,0
37655,1,2,0
37656,2,2,0
37670,1,2,0
37674,1,1,0
37678,9,5,0
113141,18,5,0
202022,9,2,0
37683,2,1,0
37685,1,1,0
37693,1,1,0
37702,2,1,0
37704,1,3,0
37707,1,1,0
37711,1,1,0
37716,6,1,0
37720,12,12,11
114848,11,12,10
334094,10,12,8
74357,12,17,9
181656,12,17,9
304713,5,17,1
207188,12,13,11
107075,6,13,1
229540,12,11,10
37731,1,1,0
37740,2,4,0
202080,2,4,1
37743,2,2,0
37750,8,7,6
295989,8,7,6
88293,7,7,6
325775,7,7,6
37751,1,2,0
37753,2,1,0
37754,1,1,0
37756,1,1,0
37767,1,1,0
37768,2,1,0
37769,5,7,4
37770,10,2,0
37773,2,1,0
37776,2,2,1
194094,2,2,1
37781,7,6,0
64304,4,6,0
158901,4,6,0
37782,1,4,0
313393,1,4,0
37788,1,1,0
37790,3,3,2
37793,1,1,0
37805,1,1,0
37807,3,3,0
93404,2,3,0
244740,3,2,0
37808,1,1,0
37811,1,2,0
37818,1,1,0
37825,1,2,0
37844,2,1,0
37846,2,1,0
37847,2,1,0
37859,17,13,11
37860,2,2,1
243433,2,2,1
160739,2,2,1
37861,1,1,0
37863,1,3,0
37866,1,1,0
37869,3,3,2
37903,5,1,0
37918,3,2,0
104732,1,2,0
37921,1,1,0
37924,5,6,4
37928,1,2,0
37933,2,1,0
247410,20,18,17
37937,5,5,4
38466,5,5,4
37939,1,1,0
37949,1,1,0
37950,3,1,0
37951,1,3,0
37952,1,1,0
37953,5,2,0
37956,2,3,1
37969,3,1,0
37987,4,4,3
324000,4,4,3
37989,1,1,0
37990,1,2,0
37992,2,3,1
38008,3,1,0
38013,1,2,0
38018,1,1,0
38019,3,3,2
38023,1,1,0
38026,6,2,0
38029,1,1,0
38033,2,1,0
38039,1,1,0
38043,3,1,0
38050,1,2,0
38057,12,9,7
217979,15,9,7
327911,1,9,0
188250,12,13,9
186809,8,13,5
38059,1,1,0
38062,1,1,0
38070,4,18,3
54605,4,18,3
391443,11,18,0
38072,1,1,0
38084,2,1,0
38088,2,1,0
38091,1,1,0
38096,4,5,2
195124,3,5,0
234357,1,5,0
388055,4,3,1
38104,3,3,1
38123,2,1,0
38125,1,2,0
38128,1,1,0
38132,6,11,5
290553,6,11,5
343734,6,18,5
245494,11,18,5
271183,10,18,5
38133,3,1,0
361094,19,19,18
232930,18,19,17
290610,18,19,17
38142,1,1,0
38155,3,4,2
38164,5,2,0
38169,2,1,0
38179,3,1,0
38182,4,4,3
38183,1,1,0
38185,1,1,0
38187,1,5,0
38204,1,1,0
38216,2,1,0
268939,2,1,0
38222,3,1,0
102170,3,2,0
308033,4,2,0
38226,2,4,0
368801,2,2,0
55573,2,2,0
38228,3,1,0
38229,1,1,0
38236,1,1,0
38239,7,4,2
288837,5,4,2
325815,7,6,3
102864,52,12,9
49842,55,12,10
103608,18,12,7
117686,52,27,24
279925,45,27,23
295398,41,27,21
38247,2,1,0
38250,1,2,0
38260,3,1,0
38263,3,2,1
38267,2,1,0
38277,4,2,1
38278,4,1,0
209620,4,1,0
38283,1,1,0
38286,1,1,0
38291,1,1,0
38295,3,1,0
38297,1,3,0
38308,1,1,0
38309,1,1,0
38326,2,2,0
38328,1,1,0
38337,3,1,0
38346,1,1,0
38354,4,1,0
38361,1,4,0
88812,3,4,2
38365,2,2,1
38375,1,3,0
38387,1,1,0
38389,1,1,0
284052,9,9,8
382262,9,9,8
368259,9,9,8
376234,9,9,8
191999,9,9,8
38391,1,1,0
38393,1,1,0
38396,1,1,0
38404,2,1,0
38405,1,1,0
38406,1,1,0
38413,1,1,0
38422,1,1,0
38427,12,9,8
162014,8,9,7
378612,5,9,3
38451,2,1,0
38453,2,1,0
38461,1,1,0
38464,1,1,0
77401,5,5,4
38471,1,1,0
38497,1,1,0
38498,1,1,0
38499,3,1,0
38502,1,1,0
38504,1,2,0
375462,1,2,0
38509,1,1,0
38517,1,2,0
38521,1,1,0
38524,1,2,0
38525,9,4,3
38526,2,3,1
38529,6,5,4
127434,8,5,4
305733,6,8,4
38530,7,11,5
268851,6,11,4
77752,7,5,2
38533,7,10,0
38536,2,5,0
38538,1,1,0
38541,1,2,0
38542,3,1,0
392040,3,1,0
38558,1,1,0
38559,4,1,0
38566,1,1,0
38572,1,1,0
38575,3,5,1
38586,1,1,0
38590,2,3,0
211593,3,3,0
297819,2,1,0
38592,1,2,0
38593,7,1,0
86307,7,1,0
38599,2,1,0
38605,7,3,2
212674,5,3,2
38616,3,1,0
38629,1,3,0
38630,3,1,0
292256,3,1,0
38645,1,1,0
38650,2,1,0
38654,2,1,0
38664,2,20,1
38671,1,1,0
38684,1,1,0
38685,1,1,0
38688,1,1,0
38693,2,5,0
38695,8,8,7
375279,9,8,6
281699,8,7,5
331548,8,6,2
226538,2,6,1
38696,1,1,0
38697,1,2,0
38701,1,1,0
38711,1,1,0
38718,4,1,0
218185,4,1,0
38725,2,4,1
65082,2,7,1
319872,1,7,0
38726,1,2,0
38736,1,1,0
38739,1,1,0
38740,1,1,0
38741,4,2,1
38751,16,12,9
38758,1,1,0
38761,2,1,0
38762,1,1,0
38767,1,1,0
45810,47,30,21
266440,21,30,19
62850,47,21,20
276727,47,42,32
58515,47,42,40
400789,41,42,39
394182,12,42,11
38794,1,1,0
38796,1,1,0
38797,1,2,0
38814,2,4,1
38819,1,3,0
38827,23,22,21
293788,22,22,20
236318,19,22,18
398326,23,19,18
72199,23,19,18
87918,22,19,17
220221,22,19,18
163452,20,19,18
38834,3,1,0
38843,29,15,14
38854,1,1,0
38859,2,2,1
303705,2,2,1
38867,1,1,0
38868,1,1,0
38871,1,1,0
38882,1,5,0
328791,1,5,0
392108,6,5,1
38884,1,1,0
38886,2,1,0
38887,1,1,0
38891,1,1,0
38892,1,1,0
38900,1,1,0
38910,1,2,0
38914,1,1,0
38922,4,4,0
344287,4,4,0
38924,1,1,0
38926,3,3,1
38928,1,1,0
38930,1,1,0
38932,5,4,3
38933,1,2,0
38935,2,1,0
312725,2,2,0
38936,1,1,0
38937,1,4,0
38939,2,1,0
38943,4,2,1
38944,1,2,0
38950,1,2,0
38961,1,1,0
38965,2,1,0
38969,4,2,1
38972,2,1,0
38979,2,1,0
38989,1,1,0
38990,2,2,1
111268,2,2,1
38999,1,1,0
39000,1,1,0
39001,2,1,0
39007,5,3,2
39010,1,1,0
136050,32,6,5
39015,1,1,0
39016,1,1,0
39023,1,6,0
365843,1,6,0
39033,1,13,0
334373,4,13,0
39043,3,1,0
39047,1,1,0
39058,1,1,0
39073,4,5,0
39076,3,1,0
39078,1,1,0
39089,1,2,0
39090,1,6,0
200685,4,6,3
39095,1,1,0
39098,1,3,0
73110,5,3,1
39102,9,66,1
65925,27,66,22
92890,3,66,0
103570,1,66,0
179611,1,66,0
217494,1,66,0
302334,18,66,14
342076,1,66,0
39104,1,6,0
39107,6,6,5
39109,2,1,0
39111,1,2,0
39116,2,2,0
39124,1,1,0
39125,1,1,0
39128,1,1,0
39136,1,1,0
39144,1,1,0
39148,1,1,0
39156,1,1,0
39161,5,8,0
199845,6,8,1
39169,1,1,0
39170,2,1,0
39175,1,1,0
39192,1,1,0
77189,27,24,21
39199,1,1,0
